B40;L;1;BSI  _VALVETRONIC         _000;PRESENCE VALVETRONIC                                                                                ;20040908
AC0;H;2;BSI  _VB-CONDRL           _000;VITESSE BAS CONDA ROULAGE                                                                           ;20020705
AC1;H;2;BSI  _VB-REDEVAV          _000;VITESSE BAS REDUC VITESSE EVAV                                                                      ;20020705
AC2;L;1;BSI  _VEH-3P              _000;VERSION 3 PORTES                                                                                    ;20020705
AKQ;L;1;BSI  _VERCOFFRE           _000;OPTION VERROUILLAGE PERMANENT COFFRE                                                                ;20020716
AC3;L;1;BSI  _VEROUPASS           _000;PRESENCE VERROU PASSAGER                                                                            ;20020705
ARI;L;1;BSI  _VERSION-ESP         _000;VERSION ESP POUR VOYANT ESP EN REGULATION                                                           ;20030129
AC4;H;2;BSI  _VH-CONDRL           _000;VITESSE HT CONDA ROULAGE                                                                            ;20020705
AC5;H;2;BSI  _VH-REDEVAV          _000;VITESSE HT REDUC VITESSE EVAV                                                                       ;20020705
AC6;H;2;BSI  _VIN-00              _000;CODE VIN OCTET 1                                                                                    ;20020705
AC7;H;2;BSI  _VIN-01              _000;CODE VIN OCTET 2                                                                                    ;20020705
AC8;H;2;BSI  _VIN-02              _000;CODE VIN OCTET 3                                                                                    ;20020705
AC9;H;2;BSI  _VIN-03              _000;CODE VIN OCTET 4                                                                                    ;20020705
ACA;H;2;BSI  _VIN-04              _000;CODE VIN OCTET 5                                                                                    ;20020705
ACB;H;2;BSI  _VIN-05              _000;CODE VIN OCTET 6                                                                                    ;20020705
ACC;H;2;BSI  _VIN-06              _000;CODE VIN OCTET 7                                                                                    ;20020705
ACD;H;2;BSI  _VIN-07              _000;CODE VIN OCTET 8                                                                                    ;20020705
ACE;H;2;BSI  _VIN-08              _000;CODE VIN OCTET 9                                                                                    ;20020705
ACF;H;2;BSI  _VIN-09              _000;CODE VIN OCTET 10                                                                                   ;20020705
ACG;H;2;BSI  _VIN-10              _000;CODE VIN OCTET 11                                                                                   ;20020705
ACH;H;2;BSI  _VIN-11              _000;CODE VIN OCTET 12                                                                                   ;20020705
ACI;H;2;BSI  _VIN-12              _000;CODE VIN OCTET 13                                                                                   ;20020705
ACJ;H;2;BSI  _VIN-13              _000;CODE VIN OCTET 14                                                                                   ;20020705
ACK;H;2;BSI  _VIN-14              _000;CODE VIN OCTET 15                                                                                   ;20020705
ACL;H;2;BSI  _VIN-15              _000;CODE VIN OCTET 16                                                                                   ;20020705
ACM;H;2;BSI  _VIN-16              _000;CODE VIN OCTET 17                                                                                   ;20020705
ACN;L;1;BSI  _VOYABSPASS          _000;PRESENCE VOYANT ABS PASSIF                                                                          ;20020705
AVY;L;1;BSI  _VOYANT-MPD          _000;PRESENCE VOYANT MESURE DE PLACE DISPONIBLE                                                          ;20030801
ACO;L;1;BSI  _WARNCHOC            _000;OPTION ALLUMAGE DES WARNINGS EN CAS DE CHOC                                                         ;20020705
ACP;L;1;BSI  _WARNURG             _000;ACTIVATION FONCTION ALLUMAGE WARNING SUR APPEL D'URGENCE                                            ;20020705
ACQ;L;1;BSI  _WRFORDECEL          _000;OPTION ALLUMAGE WARNING SUR FORTE DECELERATION                                                      ;20020705
BVL;L;1;BSI  _XVVREPROG           _000;PRESENCE DE R‚GULATION DE VITESSE PROGRAMMABLE                                                      ;20080915
AWU;L;1;BSI  _2ABAR               _000;OPTION DEUX ANTIBROUILLARDS AR                                                                      ;20031020
ACR;L;1;BSI  _2LVAREAP            _000;DEUX LEVES-VITRES ARRIERES ELECTRIQUES ANTI-PINCEMENT                                               ;20020705
BWN;B;1;BSM  _CROIS EN PWM        _000;FEUX DE CROISEMENT EN PWM OU EN TOUT OU RIEN                                                        ;20081008
D1J;H;2;BSM  _CROIS EN PWM        _001;FEUX DE CROISEMENT EN PWM OU EN TOUT OU RIEN                                                        ;20090708
BWM;B;1;BSM  _DRL EN PWM          _000;FEUX DIURNES EN PWM OU EN TOUT OU RIEN                                                              ;20081008
D1K;H;2;BSM  _DRL EN PWM          _001;FEUX DIURNES EN PWM OU EN TOUT OU RIEN                                                              ;20090708
D2Y;H;2;BSM  _SEUIL-DIAG-ABAV     _000;SEUIL DE DIAGNOSTIC DES FEUX DE BROUILLARD AVANTS                                                   ;20091105
D2X;H;2;BSM  _SEUIL-DIAG-CROISEMEN_000;SEUIL DE DIAGNOSTIC DES FEUX DE CROISEMENT                                                          ;20091105
D2W;H;2;BSM  _SEUIL-DIAG-DRL      _000;SEUILS DE DIAGNOSTIC POUR LES FEUX DRL                                                              ;20091105
D2Z;H;2;BSM  _SEUIL-DIAG-EVS      _000;SEUIL DE DIAGNOSTIC DES ESSUIS VITRES                                                               ;20091105
BNF;H;2;BSM  _2010-A1-EAU-CAR-RECH_000;PRESENCE POMPE A AIR 1 OU POMPE A EAU CLIM OU POMPE A CARBURANT OU RECHAUFFEUR GAZOL ET BLOW BY     ;20071213
BMM;H;2;BSM  _2010-CONF-BSM-REL-R1_000;LISTE DES COMMANDES DU RELAIS R1 DU BSM                                                             ;20071112
BMN;H;2;BSM  _2010-CONF-BSM-REL-R2_000;LISTE DES COMMANDES DU RELAIS R2 DU BSM                                                             ;20071112
BMO;H;2;BSM  _2010-CONF-BSM-REL-R3_000;LISTE DES COMMANDES DU RELAIS R3 DU BSM                                                             ;20071112
BNC;L;1;BSM  _2010-LIN-INHIBE     _000;RESEAU LIN SUR BSM INHIBE                                                                           ;20071203
BMT;H;2;BSM  _2010-POMPEAUC-IAE2  _000;PRESENCE SUR LE RELAIS R2 DE LA POMPE A EAU DE CLIMATISATION OU DE LA POMPE A AIR 2                 ;20071112
BMH;H;2;BSM  _2010-PRE-DEF-LED-LAD_000;UTILISATION DE LA FONCTION DE DETECTION SUPPLEMENTAIRE DE DEFAUT                                    ;20071112
BNE;H;2;BSM  _2010-PRE-POM-OC-CARB_000;PRESENCE DE LA POMPE A EAU CLIM OU POMPE A CARBURANT                                                ;20071213
BMD;H;2;BSM  _2010-PRES-ANTIBRO-AV_000;PRESENCE DES ANTIBROUILLARDS AV SUR LA SORTIE DEDIEE                                                ;20071112
BND;H;2;BSM  _2010-PRES-ARTVI-ACC _000;PRESENCE ARTIV OU AUTO CRUISE CONTROL                                                               ;20071203
BM9;L;1;BSM  _2010-PRES-CYL-COMPR _000;PRESENCE DE LA CYLINDREE DU COMPRESSEUR DE CLIMATISATION                                            ;20071112
BLK;L;1;BSM  _2010-PRES-EMBR-COMPR_000;PRESENCE DE L EMBRAYAGE DU COMPRESSEUR DE CLIMATISATION                                             ;20071022
D1L;H;2;BSM  _2010-PRES-EMBR-COMPR_001;PRESENCE DE L EMBRAYAGE DU COMPRESSEUR DE CLIMATISATION                                             ;20090708
BMB;L;1;BSM  _2010-PRES-ESSVITR-AV_000;PRESENCE DES MOTEURS ESSUIE VITRE AV SUR BSM ET NON INDEPENDANTS                                    ;20071112
BMC;H;2;BSM  _2010-PRES-FEU-DIURNE_000;PRESENCE DES FEUX DIURNES SUR LA SORTIE DEDIEE                                                      ;20071112
BME;H;2;BSM  _2010-PRES-FEU-STAT  _000;PRESENCE DES FEUX STATIQUES SUR LA SORTIE DEDIEE                                                    ;20071112
BMU;H;2;BSM  _2010-PRES-IAE1      _000;PRESENCE DE LA POMPE A AIR 1 SUR LE RELAIS R3                                                       ;20071112
BNH;H;2;BSM  _2010-PRES-IAE2-VVT  _000;PRESENCE D UNE POMPE A AIR 2 OU VVT                                                                 ;20071213
BMA;L;1;BSM  _2010-PRES-LAV-PROJ  _000;PRESENCE DE L OPTION LAVE PROJECTEUR                                                                ;20071112
BNG;L;1;BSM  _2010-PRES-RECHAU-EAU_000;PRESENCE DU RECHAUFFEUR EAU POUR LA CLIM                                                            ;20071213
BMP;H;2;BSM  _2010-T-CDER1-APC    _000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R1 PAR L APC                                             ;20071112
BOC;H;2;BSM  _2010-T-CDER1-APC-MAX_000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R1 PAR L APC MAX                                         ;20080605
BOB;H;2;BSM  _2010-T-CDER1-APC-MIN_000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R1 PAR L APC MIN                                         ;20080605
BMQ;H;2;BSM  _2010-T-CDER2-APC    _000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R2 PAR L APC                                             ;20071112
BOE;H;2;BSM  _2010-T-CDER2-APC-MAX_000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R2 PAR L APC MAX                                         ;20080605
BOD;H;2;BSM  _2010-T-CDER2-APC-MIN_000;TEMPS DE MAINTIENT DE LA COMMANDE DU RELAIS R2 PAR L APC MIN                                        ;20080605
BMR;H;2;BSM  _2010-T-CDER3-APC    _000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R3 PAR L APC                                             ;20071112
BOG;H;2;BSM  _2010-T-CDER3-APC-MAX_000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R3 PAR L APC MAX                                         ;20080605
BOF;H;2;BSM  _2010-T-CDER3-APC-MIN_000;TEMPS DE MAINTIEN DE LA COMMANDE DU RELAIS R3 PAR L APC MIN                                         ;20080605
BMK;L;1;BSM  _2010-TYP-ACQ-HUI-N  _000;ACQUISITION DU NIVEAU D HUILE PAR BSM OU NON                                                        ;20071112
BMJ;L;1;BSM  _2010-TYP-ACQ-HUI-P  _000;ACQUISITION DE LA PRESSION D HUILE PAR BSM OU NON                                                   ;20071112
BML;L;1;BSM  _2010-TYP-ACQ-HUI-T  _000;ACQUISITION DE LA TEMPERATURE D HUILE PAR BSM OU NON                                                ;20071112
BMG;H;2;BSM  _2010-TYP-FEU-CROISE _000;TYPE DES FEUX DE CROISEMENT                                                                         ;20071112
BMF;H;2;BSM  _2010-TYP-FEU-ROUTE  _000;TYPE DES FEUX DE ROUTE                                                                              ;20071112
BMI;L;1;BSM  _2010-TYPE-ALTERNAT  _000;TYPE DE L ALTERNATEUR AUTO ALIMENTE OU NON                                                          ;20071112
BNA;H;2;BSM  _2010-TYPE-ECL-AV    _000;TYPE DE L ECLAIRAGE AV                                                                              ;20071203
BMS;H;2;BSM  _2010-VVT-IAE2-RECHGB_000;PRESENCE SUR LE RELAIS R1 D UN VVT OU POMPE AIR2 OU RECHAUFFEUR GAZOLE ET BLOW BY                   ;20071112
BMW;L;1;BSOPT_2010-PRES-CHAUF-NUQ _000;PRESENCE DU CHAUFFE NUQUE                                                                           ;20071112
BN0;L;1;BSOPT_2010-PRES-ECL-CAVEP _000;PRESENCE DE L ECLAIRAGE CAVE PIEDS                                                                  ;20071112
BMX;L;1;BSOPT_2010-PRES-ECL-H     _000;PRESENCE DE L ECLAIRAGE AMBIANCE HABITACLE                                                          ;20071112
BMY;L;1;BSOPT_2010-PRES-ECL-P     _000;PRESENCE DE L ECLAIRAGE AMBIANCE PAVILLON                                                           ;20071112
BMZ;L;1;BSOPT_2010-PRES-ECL-PLAF  _000;PRESENCE DE L ECLAIRAGE PLAFONNIER RANG 3                                                           ;20071112
BMV;L;1;BSOPT_2010-PRES-SIEG-CLIM _000;PRESENCE SIEGES CHAUFFANTS OU CHAUFFANTS VENTILES                                                   ;20071112
AKR;B;2;BTE  _CFG                 _000;CONFIGURATION LEVE VITRE                                                                            ;20020716
ATU;B;2;BTEL _AAD                 _000;AFFICHAGE DE L'ITEM D'AIDE AU DEPASSEMENT                                                           ;20030423
BZ5;L;1;BTEL _AAD                 _001;PRESENCE AAD                                                                                        ;20090303
AXV;L;1;BTEL _AAD SONO            _000;AFFICHAGE DE L'ITEM D'AIDE AU DEPASSEMENT SONORE                                                    ;20031218
AXU;L;1;BTEL _AAD VISU            _000;AFFICHAGE DE L'AIDE AU DEPASSEMENT VISUEL                                                           ;20031218
AKS;B;2;BTEL _AAS                 _000;PRESENCE AAS                                                                                        ;20020716
B4P;B;4;BTEL _AAS BEEP AR         _000;NIVEAU DU VOLUME DES BEEPS DE L'AAS ARRIERE                                                         ;20041129
B4O;B;4;BTEL _AAS BEEP AV         _000;NIVEAU DU VOLUME DES BEEPS DE L'AAS AVANT                                                           ;20041129
B8B;L;1;BTEL _ABG FILAIRE         _000;AIRBAG FILAIRE                                                                                      ;20051118
ATT;L;1;BTEL _ACCEUIL             _000;AFFICHAGE DE L'ITEM ACCEUIL CONDUCTEUR                                                              ;20030423
B8C;L;1;BTEL _AM                  _000;BANDE AM                                                                                            ;20051118
BFN;L;1;BTEL _ANTENNE TV          _000;ANTENNES TV                                                                                         ;20070131
BFO;L;1;BTEL _ANTENNE 1           _000;CONFIGURATION DU TYPE D ANTENNE FM1/AM                                                              ;20070131
BFP;L;1;BTEL _ANTENNE 2           _000;CONFIGURATION DU TYPE D ANTENNE FM2                                                                 ;20070131
BYL;L;1;BTEL _ATT DG AAS MENU     _000;AFFICHAGE DE L ITEM DU MENU AAS                                                                     ;20090127
BYM;L;1;BTEL _ATT DG ACC DECOND   _000;AFFICHAGE DE L ITEM D ECLAIRAGE D ACCUEIL A LA DECONDAMNATION                                       ;20090127
BT2;L;1;BTEL _ATT DG ALERTES      _000;ALERTES                                                                                             ;20080801
BYK;L;1;BTEL _ATT DG AVR DISCLAIM _000;AFFICHAGE MESSAGE JURIDIQUE DANS L AVR                                                              ;20090127
BY8;L;1;BTEL _ATT DG CDC MP3      _000;GESTION DU MP3                                                                                      ;20081219
BO6;B;3;BTEL _ATT DG CDE VOLANT   _000;CONFIGURATION DES COMMANDES SOUS VOLANT                                                             ;20080526
BYJ;B;4;BTEL _ATT DG CDES VOLANT  _000;CONFIGURATION DES COMMANDES SOUS VOLANT                                                             ;20090127
BT4;B;2;BTEL _ATT DG CONF EXPORT  _000;CONFIGURATION ZOOM DE CARREFOUR DE LA MATRICE                                                       ;20080801
BZ7;B;2;BTEL _ATT DG CONF INTERNET_000;PRESENCE CITY PARK                                                                                  ;20090303
D2E;B;2;BTEL _ATT DG CONF INTERNET_001;CONFIGURATION DE LA FONCTION INTERNET                                                               ;20090902
BSU;B;2;BTEL _ATT DG CONSIGNE NAV _000;EXPORTATION DE LA NAVIGATION (MATRICE ET OU VTH)                                                    ;20080801
BYN;L;1;BTEL _ATT DG ECL AUTOROUTE_000;AFFICHAGE DE L ITEM D ECLAIRAGE D AUTOROUTE                                                         ;20090127
BZ4;B;3;BTEL _ATT DG ENGINE       _000;FONCTION SPECIFIQUE MOTORISATION                                                                    ;20090303
BO7;L;1;BTEL _ATT DG EXPORT AUDIO _000;ACTIVATION DE L EXPORT AUDIO VERS MATRICE ET VTH                                                    ;20080526
D4B;L;1;BTEL _ATT DG FCT CAM360   _000;PRESENCE FONCTION CAMERA 360                                                                        ;20091221
BT3;L;1;BTEL _ATT DG FMUX         _000;PRESENCE DE LA FACADE MUX                                                                           ;20080801
BZ9;L;1;BTEL _ATT DG HANDBRAKE    _000;PRISE EN COMPTE DU FREIN A MAIN POUR L ETAT DU STATUT DE CONDUITE                                   ;20090303
BYP;L;1;BTEL _ATT DG HARMONIE SONO_000;AFFICHAGE DE L ITEM HARMONIE SONORE                                                                 ;20090127
BYV;L;1;BTEL _ATT DG HARMONIE1    _000;HARMONIE COULEUR D ENTREE DE GAMME 1                                                                ;20090213
BYX;L;1;BTEL _ATT DG HARMONIE2    _000;HARMONIE COULEUR D ENTREE DE GAMME 2                                                                ;20090213
BYY;L;1;BTEL _ATT DG HARMONIE3    _000;HARMONIE COULEUR PREMIUM 3                                                                          ;20090213
D06;L;1;BTEL _ATT DG HARMONIE3    _001;HARMONIE COULEUR PREMIUM 3                                                                          ;20090520
BZ0;L;1;BTEL _ATT DG HARMONIE4    _000;HARMONIE COULEUR PREMIUM 4                                                                          ;20090213
D07;L;1;BTEL _ATT DG HARMONIE4    _001;HARMONIE COULEUR PREMIUM 4                                                                          ;20090520
BT6;B;3;BTEL _ATT DG HIFI         _000;CONFIGURATION HIFI                                                                                  ;20080801
D14;L;1;BTEL _ATT DG HYBRIDE      _000;FONCTION SPECIFIQUE DE MOTORISATION HYBRIDE                                                         ;20090612
BT7;B;2;BTEL _ATT DG IN CAM RECUL _000;ETAT DE L ENTREE VIDEO DE CAMERA DE RECUL                                                           ;20080801
BZ3;L;1;BTEL _ATT DG INTERNET     _000;PRESENCE DE LA FONCTION INTERNET                                                                    ;20090303
D4C;L;1;BTEL _ATT DG ITEM ECOLO   _000;AFFICHAGE DE L ITEM ITINERAIRE ECOLO                                                                ;20091221
BSZ;L;1;BTEL _ATT DG JDA          _000;JOURNAL DES ALERTES                                                                                 ;20080801
BSX;L;1;BTEL _ATT DG JDE          _000;JOURNAL DES ETATS                                                                                   ;20080801
BT0;L;1;BTEL _ATT DG LANGUES UNITE_000;LANGUES ET UNITES                                                                                   ;20080801
D4D;L;1;BTEL _ATT DG NAV EXP CIROC_000;EXPORT DES DONNEES DE NAVIGATION VERS LE CMB                                                        ;20091221
D4E;L;1;BTEL _ATT DG NAV EXP MATT _000;EXPORT DES DONNEES DE NAVIGATION VERS LA MATT                                                       ;20091221
D4F;L;1;BTEL _ATT DG NAV EXP VTH  _000;EXPORT DES DONNEES DE NAVIGATION VERS LA VTH                                                        ;20091221
BYS;L;1;BTEL _ATT DG NIV AMBIANCE _000;AFFICHAGE DE L ITEM REGLAGE DU NIVEAU D ECLAIRAGE D AMBIANCE                                        ;20090127
BSY;L;1;BTEL _ATT DG ODB          _000;FONCTION ORDINATEUR DE BORD                                                                         ;20080819
D2F;L;1;BTEL _ATT DG ORIENT ECRAN _000;ORIENTATION DE L ECRAN                                                                              ;20090902
BT1;L;1;BTEL _ATT DG PERSO VEHICUL_000;PERSOS VEHICULE                                                                                     ;20080801
BSW;L;1;BTEL _ATT DG PRESENCE EMF _000;PRESENCE EMF SUR LE RESEAU                                                                          ;20080801
D4H;L;1;BTEL _ATT DG RAD AN REC   _000;ACTIVATION ENREGISTREMENT RADIO ANALOGIQUE ET NUMERIQUE                                             ;20091221
D4G;L;1;BTEL _ATT DG RAD INT REC  _000;ACTIVATION ENREGISTREMENT RADIO INTERNET                                                            ;20091221
BTB;H;2;BTEL _ATT DG RAD NUM SEUIL_000;SEUIL DE DETECTION D ACTIVITE RADIO NUMERIQUE                                                       ;20080819
BTA;H;2;BTEL _ATT DG RAD SEUIL    _000;SEUIL DE DETECTION D ACTIVITE RADIO                                                                 ;20080819
BO5;B;2;BTEL _ATT DG RADIO NUM    _000;RADIO NUMERIQUE                                                                                     ;20080526
BYQ;L;1;BTEL _ATT DG REGL BUT XVV _000;AFFICHAGE DE L ITEM REGLAGE DES BUTEES XVV                                                          ;20090127
BYR;B;2;BTEL _ATT DG SELECT OUV   _000;AFFICHAGE DE L ITEM SELECTIVITE DES OUVRANTS                                                        ;20090127
BT9;H;2;BTEL _ATT DG SID          _000;SID PREFERENTIEL (STATION TMC AUTOMATIQUE)                                                          ;20080819
BSV;B;3;BTEL _ATT DG STARTUP SREEN_000;MOTORISATION SPECIFIQUE                                                                             ;20080801
D13;L;1;BTEL _ATT DG STEAMING BT  _000;FONCTION STREAMING BLUETOOTH                                                                        ;20090612
D1N;L;1;BTEL _ATT DG STREAMING BT _000;FONCTION STREAMING BLUETOOTH                                                                        ;20090717
BT8;B;2;BTEL _ATT DG SUSP         _000;IHM SUSPENSION                                                                                      ;20080819
BY9;L;1;BTEL _ATT DG TEXTE CDC    _000;FORMAT DES DONNEES ECHANGEES AVEC LE CDC                                                            ;20081219
BYA;L;1;BTEL _ATT DG TEXTE COMBINE_000;FORMAT DES DONNEES ECHANGEES AVEC LE COMBINE                                                        ;20081219
BO8;L;1;BTEL _ATT DG USB          _000;PRESENCE USB                                                                                        ;20080526
BY7;H;2;BTEL _ATT DG VALID TMC ANN_000;DATE DE VALIDITE DE LA FONCTION TMC (ANNEE)                                                         ;20081219
BY5;H;2;BTEL _ATT DG VALID TMC JOU_000;DATE DE VALIDITE DE LA FONCTION TMC (JOUR)                                                          ;20081219
BY6;H;2;BTEL _ATT DG VALID TMC MOI_000;DATE DE VALIDITE DE LA FONCTION TMC (MOIS)                                                          ;20081219
BT5;L;1;BTEL _ATT DG VITESSE LIMIT_000;AFFICHAGE DE LA LIMITE DE LA VITESSE                                                                ;20080801
BYO;L;1;BTEL _ATT DG VOLET AR     _000;AFFICHAGE DE L ITEM MOTORISATION DU VOLET ARRIERE                                                   ;20090127
BYI;L;1;BTEL _ATT DG XVV          _000;PRESENCE FONCTION XVV                                                                               ;20090127
B8D;L;1;BTEL _ATX                 _000;SERVICE ATX                                                                                         ;20051118
AWJ;L;1;BTEL _B CALL              _000;PUSH D'APPEL DE DEPANNAGE                                                                           ;20031006
BNU;L;1;BTEL _BT                  _000;FONCTION BLUETOOTH                                                                                  ;20080317
B8E;L;1;BTEL _CCALL               _000;SERVICE CUSTOMER CALL                                                                               ;20051118
ACS;L;1;BTEL _CDC                 _000;PRESENCE CHANGEUR CD                                                                                ;20020705
ACT;L;1;BTEL _CDE-DEP             _000;PRESENCE COMMANDE DEPORTEE                                                                          ;20020705
BZ6;L;1;BTEL _CITY PARK           _000;PRESENCE CITY PARK                                                                                  ;20090303
AU5;L;1;BTEL _CONDA COFFRE        _000;AFFICHAGE DE L'ITEM DE LA CONDAMNATION PERMANENTE DU COFFRE                                         ;20030423
AU6;L;1;BTEL _CONDA ELOIN         _000;AFFICHAGE DE L'ITEM DE LA CONDAMNATION DES OUVRANTS A L'ELOIGNEMENT EN ADML                         ;20030423
BH5;B;2;BTEL _CONFIG ECRAN        _000;CONFIGURATION DU TYPE D ECRAN DEV                                                                   ;20070423
ACU;B;2;BTEL _CONFIG-CLIM         _000;CONFIGURATION CLIMATISATION                                                                         ;20020705
AKT;B;3;BTEL _COUNTRY             _000;PAYS                                                                                                ;20020716
BFS;L;1;BTEL _DECROCHAGE AUTO     _000;DECROCHAGE AUTOMATIQUE D UN APPEL GSM DU MDS      ENTRANT                                           ;20070131
ACV;L;1;BTEL _DESACTIVATION-AM    _000;DESACTIVATION BANDE AM                                                                              ;20020705
B8F;L;1;BTEL _DEVIATION           _000;SERVICE POINT DE DEVIATION                                                                          ;20051118
BFK;B;3;BTEL _DG ZONE DVD         _000;ZONE D UTILISATION DU DVD                                                                           ;20070131
ACW;L;1;BTEL _DIVERSITY           _000;PRESENCE BOITER DIVERSITY                                                                           ;20020705
AU7;B;2;BTEL _DOP                 _000;AFFICHAGE DE L'ITEM DE DETECTION D'OBSTACLE DE PROXIMITE                                            ;20030423
AXX;L;1;BTEL _DOP SONO            _000;AFFICHAGE DE LA DETECTION D'OBSTACLE DE PROXIMITE SONORE                                            ;20031218
AXW;L;1;BTEL _DOP VISU            _000;AFFICHAGE DE LA DETECTION D'OBSTACLE DE PROXIMITE VISUELLE                                          ;20031218
ARX;B;2;BTEL _DSG                 _000;FONCTION DE DETECTION DE SOUS GONFLAGE                                                              ;20030319
B8H;L;1;BTEL _E ASSERV            _000;ASSERVISSEMENT DU NIVEAU SONORE EN FONCTION DE LA VITESSE VEHICULE                                  ;20051118
AWK;L;1;BTEL _E CALL              _000;PUSH D'APPEL D'URGENCE                                                                              ;20031006
B8I;L;1;BTEL _ECRAN ESC           _000;ECRAN ESCAMOTABLE                                                                                   ;20051118
AU1;L;1;BTEL _EEX ADAPT           _000;AFFICHAGE DE L'ITEM D'ECLAIRAGE ADAPTATIF                                                           ;20030423
AWO;L;1;BTEL _EEX AUTO            _000;AFFICHAGE DE L'ITEM D'ECLAIRAGE DES FEUX AUTOMATIQUE DU VEHICULE                                    ;20031015
AU0;L;1;BTEL _EEX FMH             _000;AFFICHAGE DE L'ITEM D'ECLAIRAGE D'ACCOMPAGNEMENT                                                    ;20030423
ATY;L;1;BTEL _EIN                 _000;AFFICHAGE DE L'ITEM D'ECLAIRAGE D'AMBIANCE                                                          ;20030423
ATX;L;1;BTEL _ELAV                _000;AFFICHAGE DE L'ITEM D'ENCLENCHEMENT DE L'ESSUYAGE AR EN MANOEUVRE DE RECUL                          ;20030423
AWG;L;1;BTEL _ENT AUDIO           _000;ENTREE AUDIO                                                                                        ;20031006
ACX;L;1;BTEL _ENT-VIDEO1          _000;CONFIGURATION DE L'ENTREE VIDEO 1 EXPLOITABLE PAR L'UTILISATEUR                                     ;20020705
AKU;B;2;BTEL _ETAT-NAV            _000;PRESENCE CDROM NAV                                                                                  ;20020716
BFL;L;1;BTEL _ETC                 _000;CONFIGURATION ETC                                                                                   ;20070131
B8J;L;1;BTEL _FADER               _000;FADER                                                                                               ;20051118
AWI;L;1;BTEL _FAN                 _000;PILOTAGE DES VENTILATEURS DE REFROIDISSEMENT                                                        ;20031006
BZM;L;1;BTEL _FLAG INTERNET       _000;DRAPEAU D ACTIVITE DE LA FONCTION INTERNET                                                          ;20090409
AU2;L;1;BTEL _FSE AUTO            _000;AFFICHAGE DE L'ITEM DE FREIN SECONDAIRE AUTOMATIQUE                                                 ;20030423
APX;B;4;BTEL _GAIN MICRO          _000;REGLAGE DU GAIN MICRO                                                                               ;20021217
ACY;L;1;BTEL _GPRS                _000;ACTIVATION DU PROTOCOLE GPRS                                                                        ;20020705
B8K;H;2;BTEL _GSM SEUIL           _000;SEUIL D'ACTIVITE DE RECEPTION GSM                                                                   ;20051118
BFG;L;1;BTEL _HEURE IHM           _000;AFFICHAGE DE L HEURE DANS L IHM DU BOITIER                                                          ;20070131
ACZ;L;1;BTEL _HI-FI               _000;PRESENCE SYSTEME HI_FI                                                                              ;20020705
BFH;B;2;BTEL _HIFI                _000;CONFIGURATION HIFI                                                                                  ;20070131
AXS;L;1;BTEL _HIFI NUM            _000;AMPLIFICATEUR HI-FI SUR LE RESEAU MULTIPLEXE                                                        ;20031218
BFI;L;1;BTEL _IN CAMERA RECUL     _000;ETAT DE L ENTREE VIDEO DE CAMERA DE RECUL                                                           ;20070131
AWM;L;1;BTEL _INFO CALL           _000;SERVICE D'APPEL D'INFORMATION                                                                       ;20031006
B8L;L;1;BTEL _JUKEBOX ACTIVE      _000;FONCTION JUKEBOX                                                                                    ;20051118
B8M;L;1;BTEL _JUKEBOX CDAUDIO     _000;COPIE CD AUDIO                                                                                      ;20051118
B8N;L;1;BTEL _JUKEBOX MP3         _000;COPIE CD MP3                                                                                        ;20051118
B8O;B;4;BTEL _KM TELEDIAG         _000;PERIODICITE DE REMONTEE D'INFORMATION TELEDIAG                                                      ;20051118
AKV;L;1;BTEL _MATRICE             _000;PRESENCE MATRICE COMBINE                                                                            ;20020716
BFQ;L;1;BTEL _MDS                 _000;MODULE DE SERVICE                                                                                   ;20070131
BFR;L;1;BTEL _MMS                 _000;FONCTION MMS                                                                                        ;20070131
BZA;L;1;BTEL _MPD                 _000;PRESENCE DE LA FONCTION MESURE PLACE DISPONIBLES                                                    ;20090303
BH4;L;1;BTEL _MP3 USB             _000;FONCTION MP3 PAR USB                                                                                ;20070423
B8P;L;1;BTEL _NB ANTENNE          _000;NOMBRE D'ANTENNE RADIO                                                                              ;20051118
BHC;B;4;BTEL _NB SATELLITES FLAG  _000;NOMBRE DE SATELLITES NECESSAIRES POUR REMONTER LE FLAG GPS                                          ;20070503
APY;H;2;BTEL _NOM EBOX            _000;TELECODAGE DU NOM S'AFFICHANT SUR LE TELEPHONE LORS D'UN JUMELAGE                                   ;20021217
AWH;L;1;BTEL _ODB COMPLEMENT      _000;PAGE ODB COMPLEMENTAIRE                                                                             ;20031006
B0A;L;1;BTEL _ODB UNIT            _000;CHOIX DES UNITES ANGLOSAXONNES POUR ODB ET NAVIGATION                                               ;20040317
APW;L;1;BTEL _OPTION BLUETOOTH    _000;ACTIVATION OU DESACTIVATION DE LA FONCTION BLUETOOTH                                                ;20021217
BFJ;L;1;BTEL _OUT MULTIMEDIA AR   _000;ETAT DE LA SORTIE AUDIO/VIDEO MULTIMEDIA ARRIERE                                                    ;20070131
